mlb_id,Season,Name,ERA,RA,IP,HR,brls,GB%,HR/FB,WAR,FIP,xFIP,SIERA,rFIP,nFIP,xnFIP,nFIPwo,xnFIPwo,rnFIP,rnFIPwo,rxnFIP,rxnFIPwo
601713,2019.0,Nick Pivetta,5.3796992481203,6.19172932330827,88.66666666666667,19.0,28,0.433,0.22399999999999998,0.1,5.416185485821372,4.54,4.72,5.783140554956255,5.812504975246551,6.004723233557735,5.7451602115069775,5.937378469818162,6.22466808828066,6.149641327776463,6.416886346591845,6.341859586087647
592314,2019.0,Mike Foltynewicz,5.586206896551724,6.206896551724139,87.0,20.0,23,0.337,0.185,0.1,5.527282193106827,5.02,4.91,5.89423726224171,5.834262300813021,5.338776710274957,5.704511826068506,5.209026235530442,6.236234497683659,6.091683425656626,5.740748907145596,5.596197835118561
572403,2019.0,Drew VerHagen,5.899159663865544,6.352941176470587,39.66666666666668,7.0,10,0.504,0.175,0.1,5.284164256276922,5.0,4.8,5.6511193254118055,5.336608887808037,5.419832347324169,5.501590201506042,5.5848136610221735,5.709546300147833,5.893346982237308,5.792769759663965,5.97657044175344
605488,2019.0,Jeffrey Springs,5.926829268292681,5.926829268292681,27.33333333333334,3.0,4,0.244,0.081,0.1,4.753522731374279,6.03,5.5,5.120477800509161,4.790975487786639,4.744163739896003,5.403610946971736,5.356799199081101,5.162202781480785,5.844721381596531,5.115391033590149,5.7979096337058955
622103,2019.0,Gerardo Reyes,11.25,11.25,16.0,2.0,3,0.39,0.105,0.1,4.21693736552062,4.96,4.26,4.583892434655503,4.480843380058878,4.6239908280740005,4.670288056321818,4.81343550433694,4.877902128192288,5.088956701191296,5.02104957620741,5.232104149206418
596071,2019.0,Dillon Peters,4.127388535031847,5.3312101910828025,52.333333333333336,10.0,14,0.406,0.16699999999999998,0.1,5.165981951507881,4.97,4.7,5.532937020642764,5.232833757853017,5.271464511708989,5.223196780327214,5.261827534183185,5.607414592252124,5.596678327624204,5.646045346108096,5.635309081480176
598286,2019.0,Nick Ramirez,4.346341463414635,5.400000000000002,68.33333333333331,11.0,18,0.457,0.151,0.1,4.870595902105986,4.91,4.66,5.23755097124087,4.730460358686949,5.121808968581366,4.644745931414656,5.0360945413090725,5.081430208906865,4.985938362924875,5.472778818801283,5.377286972819292
656302,2019.0,Dylan Cease,6.923076923076923,7.615384615384615,52.0,13.0,15,0.45,0.228,0.1,5.870783519366774,4.81,4.78,6.2377385885016565,6.244096988311368,5.714323831411557,6.038920070243547,5.509146913343736,6.653635811570222,6.4250544247174535,6.123862654670411,5.8952812678176425
621385,2019.0,Daniel Stumpf,4.443037974683543,5.81012658227848,26.33333333333334,4.0,8,0.353,0.129,0.1,4.773899390837076,5.15,4.84,5.140854459971958,5.135554702172325,6.0257176559183465,5.228561367117486,6.1187243208635085,5.543763682930242,5.6473795899236805,6.433926636676264,6.537542543669703
607536,2019.0,Kyle Freeland,6.976510067114095,7.610738255033558,99.33333333333331,25.0,31,0.467,0.22899999999999998,0.1,6.126333338674983,5.04,5.15,6.493288407809866,6.553181704596706,6.2243264502863065,6.332890416656602,6.004035162346202,6.968827237309069,6.723407388999004,6.63997198299867,6.394552134688604
608717,2019.0,Chris Stratton,5.55140186915888,5.9299065420560755,71.33333333333331,13.0,14,0.40399999999999997,0.171,0.1,5.025348580473892,4.78,4.76,5.392303649608775,5.166431161091934,4.648043443126454,5.261954342249331,4.743566624283853,5.549479477387705,5.655898958834097,5.031091759422226,5.137511240868617
621199,2019.0,Matt Bowman,5.484374999999998,5.906249999999998,21.33333333333334,2.0,1,0.514,0.105,0.1,4.10756236552062,4.67,4.69,4.474517434655503,3.553276217775534,2.7765630797793146,3.9551096273087882,3.1783964893125694,3.857004034230168,4.304674458856229,3.080290896233949,3.52796132086001
621114,2019.0,Ryan Burr,4.576271186440679,5.949152542372882,19.666666666666664,3.0,3,0.474,0.15,0.1,4.386428890944349,4.43,4.26,4.7533839600792325,4.077227981534067,3.5326699731395905,4.276859855735764,3.7323018473412874,4.408912596756691,4.631316418272119,3.8643545883622146,4.0867584098776435
641835,2019.0,Tim Mayza,4.5,4.68,50.0,8.0,10,0.522,0.222,0.1,4.63693736552062,3.99,4.15,5.003892434655503,4.675265585559757,4.481289530109221,4.763777971997369,4.569801916546833,5.046592743124158,5.1452017106244385,4.852616687673622,4.951225655173903
642528,2019.0,Jonathan Loaisiga,4.8688524590163915,4.8688524590163915,20.33333333333334,4.0,3,0.41100000000000003,0.174,0.1,5.479232447487833,5.18,4.88,5.846187516622716,5.220194855632267,4.054146945873676,5.177282702261387,4.011234792502796,5.5576015852667595,5.509794455582163,4.3915536755081686,4.343746545823572
543351,2019.0,Jay Jackson,4.432835820895521,4.432835820895521,22.33333333333334,4.0,5,0.319,0.267,0.1,3.8438030371624112,2.86,2.95,4.210758106297294,4.761176326086454,4.544038950582123,4.298316003729274,4.081178628224943,5.232775887920416,4.7171172290426595,5.015638512416085,4.499979853538329
453284,2019.0,Blake Parker,3.8310810810810807,4.013513513513513,49.333333333333336,9.0,9,0.42,0.2,0.1,4.73720763579089,4.19,3.95,5.104162704925773,4.871942151087817,4.220680208616045,4.657799596435751,4.006537653963979,5.254266345498671,5.015696614617033,4.603004403026898,4.3644346721452605
543532,2019.0,Tim Melville,3.8571428571428568,3.8571428571428568,14.0,2.0,5,0.33299999999999996,0.111,0.1,5.002651651234906,5.71,5.68,5.369606720369789,4.934935809385606,6.445692853223935,5.1513029536864945,6.662059997524823,5.294166552988489,5.535214631785159,6.804923596826818,7.045971675623488
665093,2019.0,Zac Grotz,3.5217391304347823,4.695652173913043,7.666666666666667,0.0,0,0.727,0.0,0.1,3.347372148129316,4.13,4.45,3.714327217264199,3.0355149174583045,3.0355149174583045,3.801829236053601,3.801829236053601,3.3668965269207534,4.220624087307184,3.3668965269207534,4.220624087307184
519326,2019.0,Hunter Strickland,4.295454545454546,4.295454545454546,14.666666666666664,2.0,4,0.381,0.1,0.1,4.37602827461153,5.32,4.27,4.742983343746412,3.8401982660904848,4.639321826839755,3.7390707004902577,4.538194261239528,4.14603136874606,4.033368212424045,4.94515492949533,4.832491773173315
621397,2019.0,Tyler Olson,4.4021739130434785,4.4021739130434785,30.666666666666664,3.0,5,0.452,0.091,0.1,4.423459104651055,5.3,4.91,4.790414173785938,3.9667855990509517,4.232565988629319,4.0906454896784865,4.356425879256855,4.281648059975406,4.41963661074268,4.547428449553773,4.685417000321047
621219,2019.0,Alec Mills,3.983606557377048,3.983606557377048,20.33333333333334,4.0,5,0.552,0.28600000000000003,0.0,5.921855398307505,4.74,4.3,6.288810467442388,6.310470867152924,6.071975717008823,6.039547501440892,5.801052351296791,6.721755184897215,6.419927673067615,6.483260034753114,6.181432522923513
642207,2019.0,Devin Williams,4.0,7.0,9.0,1.0,3,0.455,0.091,0.0,5.21693736552062,6.21,5.15,5.583892434655503,5.588479329119259,7.28740812559059,5.77883143723944,7.47776023371077,5.997816077300848,6.2098815926337005,7.696744873772178,7.908810389105031
605260,2019.0,Taylor Guerrieri,4.218749999999999,5.062499999999999,21.33333333333334,3.0,4,0.5539999999999999,0.17600000000000002,0.0,4.85756236552062,4.62,4.45,5.224517434655503,4.295201538554004,4.235223986569126,4.405718297862241,4.345740745877364,4.598008278800025,4.7211316513072585,4.538030726815148,4.661154099322381
488671,2019.0,Alex Avila,4.5,4.5,2.0,0.0,0,0.5,0.0,0.0,3.71693736552062,5.71,5.9,4.083892434655503,1.9777826019968272,1.9777826019968272,2.367598343771471,2.367598343771471,2.1463528149870674,2.5806347201399435,2.1463528149870674,2.5806347201399435
571539,2019.0,Matt Carasiti,4.655172413793105,5.586206896551725,9.666666666666664,2.0,2,0.5,0.182,0.0,5.389351158624069,4.97,4.71,5.756306227758952,5.139774717542078,4.4011787981104895,5.028859418253215,4.290263498821626,5.478260677774415,5.354693303951898,4.739664758342825,4.616097384520309
500724,2019.0,JC Ramirez,4.5,4.5,8.0,1.0,1,0.5,0.14300000000000002,0.0,4.59193736552062,4.71,4.53,4.958892434655503,4.529003626062739,4.082768591406154,4.680914603785045,4.23467956912846,4.888779862634325,5.058019279489426,4.44254482797774,4.611784244832841
605447,2019.0,Jordan Romano,4.5,4.5,8.0,2.0,2,0.5,0.4,0.0,5.59193736552062,3.59,3.2,5.958892434655503,5.4356208392067,4.54315076989353,3.7469324326283324,2.8544623633151627,5.784744929617766,3.9034283489179686,4.892274860304596,3.010958279604799
502304,2019.0,David Carpenter,5.3999999999999995,10.799999999999999,3.3333333333333335,0.0,1,0.462,0.0,0.0,5.61693736552062,6.82,7.43,5.983892434655504,7.018800184262398,9.847836101086594,8.064753270207305,10.893789187031501,7.545665319748778,8.710929956822577,10.374701236572974,11.539965873646773
502593,2019.0,Jake Petricka,3.375,3.375,8.0,0.0,0,0.519,0.0,0.0,4.71693736552062,6.21,6.86,5.083892434655503,3.593608730317103,3.593608730317103,4.145869691497497,4.145869691497497,3.8324260428980623,4.447683244341795,3.8324260428980623,4.447683244341795
656954,2019.0,Justus Sheffield,5.510204081632651,5.510204081632651,16.33333333333334,3.0,4,0.5710000000000001,0.214,0.0,5.421018998173681,4.74,4.67,5.787974067308564,5.7624176640626334,5.684079636980345,5.7155243729806555,5.637186345898367,6.1683159754211845,6.116073580854823,6.089977948338896,6.037735553772534
595928,2019.0,John Curtiss,3.8571428571428568,3.8571428571428568,2.3333333333333335,0.0,1,0.5,0.0,0.0,6.21693736552062,8.78,8.83,6.583892434655503,5.280096379068301,9.321576260245724,5.881549840574202,9.923029721751625,5.540186281154348,6.210247356508708,9.581666162331771,10.25172723768613
594795,2019.0,Grant Dayton,2.1600000000000006,3.24,8.333333333333332,2.0,2,0.391,0.2,0.0,4.77693736552062,4.05,3.47,5.143892434655504,4.868001846886941,4.0112305803462975,4.514080318643264,3.657309052102621,5.2453446137786,4.8510513642024,4.388573347237958,3.994280097661757
488748,2019.0,Ryan Buchter,3.133928571428571,3.375,37.333333333333336,6.0,5,0.24,0.136,0.0,4.797294508377763,5.06,4.56,5.164249577512646,5.102598033004666,4.2762747815868964,5.167784885059289,4.34146163364152,5.504378982552193,5.577001679040338,4.678055731134425,4.750678427622568
525768,2019.0,Tim Collins,3.1153846153846163,3.1153846153846163,8.666666666666664,1.0,2,0.33299999999999996,0.091,0.0,4.8323219809052365,5.86,5.81,5.199277050040119,4.452682642161161,5.128864116641314,4.673063937371515,5.349245411851666,4.776332367123573,5.0218524898058945,5.452513841603725,5.698033964286047
642083,2019.0,Aaron Slegers,3.0,3.0,3.0,1.0,2,0.364,0.2,0.0,8.550270698853954,7.54,6.72,8.917225767988835,8.300830782314149,10.254243930812365,7.808384675350993,9.761797823849209,8.639332315859585,8.090713030903384,10.592745464357801,10.0441261794016
673258,2019.0,Michel Baez,2.8928571428571432,2.8928571428571432,18.666666666666664,2.0,3,0.389,0.091,0.0,4.609794508377763,5.57,4.73,4.9767495775126465,4.341019303550698,4.463717116135089,4.3626599469337535,4.485357759518144,4.677315266628321,4.701424451635427,4.800013079212713,4.8241222642198185
658551,2019.0,Junior Fernandez,2.842105263157895,2.842105263157895,6.333333333333332,0.0,0,0.429,0.0,0.0,3.690621576046936,4.32,4.52,4.057576645181819,3.595003861189442,3.595003861189442,4.4183587533738,4.4183587533738,3.9510518466048463,4.868326581501206,3.9510518466048463,4.868326581501206
605469,2019.0,Chandler Shepherd,2.25,2.25,4.0,0.0,1,0.28600000000000003,0.0,0.0,4.46693736552062,6.46,6.89,4.833892434655503,4.747185367758684,7.104715298445514,5.669687707692992,8.027217638379822,5.146108241470185,6.173840143395949,7.503638172157015,8.53137007408278
665120,2019.0,Jared Walsh,2.0769230769230775,2.0769230769230775,4.333333333333332,0.0,0,0.818,0.0,0.0,4.8323219809052365,5.3,6.46,5.199277050040119,3.370202818387695,3.370202818387695,3.833096182106401,3.833096182106401,3.5703743983208134,4.086069867578178,3.5703743983208134,4.086069867578178
668683,2019.0,Jeremy Walker,1.4210526315789476,1.4210526315789476,6.333333333333332,0.0,0,0.5,0.0,0.0,3.690621576046936,5.9,5.9,4.057576645181819,2.5966835054565927,2.5966835054565927,3.1566972340131754,3.1566972340131754,2.838853390824681,3.462747715466698,2.838853390824681,3.462747715466698
650556,2019.0,Bryan Abreu,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,3.21693736552062,3.22,-0.72,3.5838924346555032,0.33267617817464123,0.33267617817464123,0.42043090677319855,0.42043090677319855,0.3706244488714963,0.46838933273292577,0.3706244488714963,0.46838933273292577
656803,2019.0,James Norwood,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,4.21693736552062,8.21,7.84,4.583892434655503,4.309252509210905,4.309252509210905,5.182181125270238,5.182181125270238,4.686737938774357,5.659241257185419,4.686737938774357,5.659241257185419
608596,2019.0,Tom Murphy,6.0,6.0,3.0,0.0,1,0.25,0.0,0.0,2.8836040321872867,6.21,5.53,3.2505591013221697,2.0079065371288034,5.151279778044578,2.513795263411484,5.657168504327259,2.2749710587247156,2.8385663585071805,5.41834429964049,5.9819395994229545
642397,2019.0,Gregory Soto,5.900662251655629,6.258278145695364,50.333333333333336,8.0,16,0.474,0.136,0.0,5.303030080752408,5.58,5.44,5.669985149887291,5.627266290483185,6.558695076522069,5.943342474879525,6.8747712609184095,6.031206885675562,6.383337784515582,6.962635671714446,7.314766570554466
571437,2019.0,Aaron Altherr,9.0,9.0,1.0,0.0,0,0.33299999999999996,0.0,0.0,-0.7830626344793798,1.21,1.75,-0.4161075653444968,4.667089905076178,4.667089905076178,6.953331518564905,6.953331518564905,5.655742220599507,8.202774721199905,5.655742220599507,8.202774721199905
607572,2019.0,Sam Howard,6.171428571428573,7.714285714285716,11.666666666666664,2.0,1,0.382,0.16699999999999998,0.0,5.359794508377764,5.18,4.56,5.7267495775126465,5.693348518112819,4.273073065776875,6.072147497135985,4.651872044800041,6.098351991924284,6.520360455541556,4.678076539588339,5.100085003205612
502273,2019.0,Mike Freeman,9.0,9.0,2.0,1.0,0,0.5,0.33299999999999996,0.0,9.71693736552062,6.21,6.13,10.083892434655503,8.640022198784242,2.140022198784242,8.20385156955454,1.7038515695545413,8.884133881629507,8.39820940107554,2.384133881629508,1.8982094010755413
664238,2019.0,Dylan Moore,36.0,36.0,1.0,0.0,0,0.375,0.0,0.0,9.21693736552062,13.21,9.05,9.583892434655503,13.112655598868354,13.112655598868354,14.988861960016456,14.988861960016456,13.923994064761349,16.01421871620805,13.923994064761349,16.01421871620805
665001,2019.0,Trevor Kelley,27.0,27.0,1.0,0.0,0,0.0,0.0,0.0,4.21693736552062,10.2,7.76,4.583892434655503,5.715830736230001,5.715830736230001,6.959792503030601,6.959792503030601,6.253764117336297,7.639624225407086,6.253764117336297,7.639624225407086
501303,2019.0,Ehire Adrianza,27.0,27.0,1.0,0.0,1,0.28600000000000003,0.0,0.0,1.2169373655206202,5.21,4.7,1.5838924346555032,12.197101814207272,21.627221536954593,15.942073346066753,25.372193068814077,13.816560910173937,17.988720208295465,23.24668063292126,27.41883993104279
660623,2019.0,Huascar Ynoa,18.0,18.0,3.0,1.0,1,0.41700000000000004,0.33299999999999996,0.0,6.550270698853954,4.21,4.29,6.917225767988837,8.492732307129524,7.302772214711965,7.728188572263699,6.53822847984614,9.081263382498292,8.229508375790086,7.891303290080733,7.039548283372527
670426,2019.0,Phillip Diehl,18.0,18.0,2.0,1.0,1,0.14300000000000002,0.33299999999999996,0.0,9.71693736552062,6.21,4.24,10.083892434655503,15.651513111891886,13.866572973265548,13.21214254673001,11.427202408103671,16.695423435622914,13.977794610297586,14.910483296996578,12.192854471671247
572821,2019.0,Brian Dozier,18.0,18.0,1.0,1.0,1,0.2,0.25,0.0,16.21693736552062,11.19,9.64,16.583892434655503,16.190578550914687,12.620698273662011,13.501566695799605,9.931686418546928,16.55452687806581,13.558780256593666,12.984646600813134,9.988899979340989
448602,2019.0,Mark Reynolds,18.0,18.0,1.0,0.0,0,0.6,0.0,0.0,9.21693736552062,13.21,7.91,9.583892434655503,7.147830088438821,7.147830088438821,7.450609561381212,7.450609561381212,7.278762718328554,7.616080153873837,7.278762718328554,7.616080153873837
669270,2019.0,Joel Kuhnel,9.642857142857142,9.642857142857142,4.666666666666667,1.0,1,0.643,0.33299999999999996,0.0,4.71693736552062,3.22,3.34,5.083892434655503,4.523267724464283,3.758293379338709,4.254928836487537,3.4899544913619636,4.868130956411141,4.569182732907855,4.103156611285567,3.804208387782281
622783,2019.0,Sandy Baez,9.0,9.0,1.0,0.0,0,0.4,0.0,0.0,3.21693736552062,9.2,7.15,3.5838924346555032,1.624471396349856,1.624471396349856,2.052981328395443,2.052981328395443,1.809774355600581,2.28716428556721,1.809774355600581,2.28716428556721
595939,2019.0,Chris Ellis,0.0,0.0,1.0,0.0,0,0.25,0.0,0.0,6.21693736552062,8.21,9.23,6.583892434655503,5.793701706776519,5.793701706776519,6.530636152785457,6.530636152785457,6.11237841274543,6.933374747394628,6.11237841274543,6.933374747394628
448801,2019.0,Chris Davis,9.0,9.0,1.0,1.0,1,0.25,0.5,0.0,14.21693736552062,5.21,4.21,14.583892434655503,20.513371410959035,16.94349113370636,16.476665759282454,12.906785482029775,21.598558801062083,17.10138736059995,18.028678523809408,13.531507083347275
650893,2019.0,Genesis Cabrera,6.171428571428573,8.485714285714288,11.666666666666664,2.0,4,0.325,0.125,0.0,5.788365936949193,6.3,5.74,6.155321006084075,6.572414074275592,7.577026550646103,6.676014378466284,7.680626854836795,7.0288052765231015,7.144223235976267,8.033417752893612,8.148835712346777
434778,2019.0,Kendrys Morales,9.0,9.0,1.0,0.0,0,0.25,0.0,0.0,12.21693736552062,16.21,11.27,12.583892434655503,11.264532581258962,11.264532581258962,11.861880558385984,11.861880558385984,11.52284712565159,12.18833440526974,11.52284712565159,12.18833440526974
543148,2019.0,Tim Federowicz,9.0,9.0,1.0,1.0,2,0.16699999999999998,0.33299999999999996,0.0,16.21693736552062,9.2,7.81,16.583892434655503,20.785789854122307,26.646029299616952,19.01142436877468,24.871663814269326,21.67391254025572,19.697145722409374,27.534151985750366,25.557385167904023
425772,2019.0,Jeff Mathis,9.0,9.0,2.0,1.0,2,0.375,0.33299999999999996,0.0,8.71693736552062,5.21,4.88,9.083892434655503,9.627519179036952,12.557638901784276,9.258799826168806,12.188919548916129,10.098344039331968,9.687564981766648,13.02846376207929,12.61768470451397
623465,2019.0,Evan Phillips,8.844827586206895,8.844827586206895,19.33333333333334,2.0,4,0.423,0.14300000000000002,0.0,4.820385641382689,4.92,4.74,5.187340710517572,6.374423157778608,6.980654824553916,6.921784791668223,7.528016458443531,6.918646814850383,7.528445824225935,7.52487848162569,8.134677491001243
596451,2019.0,Roman Quinn,8.1,8.1,3.3333333333333335,0.0,1,0.33299999999999996,0.0,0.0,5.31693736552062,7.11,7.47,5.683892434655503,6.77886671643282,9.607902633257016,8.01307795783358,10.842113874657777,7.312583623017243,8.68758096621454,10.14161953984144,11.516616883038736
606167,2019.0,Adalberto Mejia,7.860759493670884,8.544303797468354,26.33333333333334,4.0,9,0.263,0.114,0.0,5.11567154273581,5.79,5.24,5.482626611870693,6.219976863102513,7.4682456291047625,6.4492804622898054,7.697549228292056,6.712899705040333,6.968359896206853,7.961168471042583,8.216628662209104
664092,2019.0,Sean Poppen,7.5600000000000005,7.5600000000000005,8.333333333333332,1.0,2,0.455,0.16699999999999998,0.0,4.416937365520621,4.29,4.63,4.783892434655503,4.682886128521354,5.386114861980712,4.878770434265489,5.581999167724845,5.080177892352025,5.298406661413101,5.7834066258113825,6.001635394872459
448614,2019.0,Carlos Torres,7.5,7.5,6.0,2.0,2,0.42100000000000004,0.5,0.0,5.883604032187287,2.88,3.01,6.250559101322169,7.590274103651357,6.400314011233799,7.393932774577944,6.203972682160386,8.15190850996481,7.933170585061966,6.961948417547252,6.743210492644407
622766,2019.0,Miguel Diaz,7.105263157894738,7.105263157894738,6.333333333333332,1.0,1,0.364,0.125,0.0,5.427463681310094,5.9,4.84,5.794418750444978,5.446239880351248,4.882574573416615,6.072589873446434,5.508924566511801,5.81533674481329,6.513134291560702,5.251671437878657,5.949468984626068
477569,2019.0,Fernando Salas,6.749999999999998,6.749999999999998,2.6666666666666674,1.0,1,0.41700000000000004,0.33299999999999996,0.0,5.84193736552062,3.21,3.5,6.208892434655502,8.129915285163534,6.7912101811937795,8.239596600627344,6.90089149665759,8.757859301326228,8.880051931163209,7.419154197356475,7.541346827193456
607223,2019.0,A.J. Reed,0.0,0.0,1.0,0.0,0,0.33299999999999996,0.0,0.0,3.21693736552062,7.21,7.81,3.5838924346555032,0.6478430838137751,0.6478430838137751,0.8187338710846498,0.8187338710846498,0.7217423478023876,0.9121265953220133,0.7217423478023876,0.9121265953220133
658791,2019.0,Wei-Chieh Huang,3.176470588235294,7.9411764705882355,5.666666666666667,0.0,3,0.41700000000000004,0.0,0.0,5.6875256008147375,8.86,7.44,6.054480669949621,6.196561430850098,11.188977754657504,7.085001836650484,12.077418160457892,6.621582062654873,7.611366595955841,11.613998386462281,12.603782919763248
643354,2019.0,Donnie Hart,0.0,0.0,7.666666666666667,0.0,2,0.727,0.0,0.0,3.999546061172794,5.04,5.29,4.366501130307677,2.830609939888693,5.2906411719097335,3.3708403655945482,5.830871597615589,3.0642248203716127,3.6660791668097814,5.524256052392653,6.126110398830822
572044,2019.0,Brooks Pounders,6.136363636363637,6.136363636363637,7.333333333333332,1.0,1,0.4,0.16699999999999998,0.0,4.853301001884256,4.71,4.75,5.22025607101914,5.090840111898458,4.604038255909456,5.197660729030731,4.71085887304173,5.484891195233602,5.60389680774842,4.998089339244601,5.117094951759419
502327,2019.0,Hector Santiago,5.785714285714284,6.171428571428569,23.33333333333334,5.0,10,0.297,0.139,0.0,5.488365936949191,5.78,5.01,5.855321006084074,6.382301253678142,7.638066849141278,6.3982898405444395,7.654055436007576,6.851227253135846,6.869039653254392,8.106992848598983,8.124805248717529
622797,2019.0,Pedro Payano,5.7272727272727275,6.954545454545454,22.0,3.0,5,0.46399999999999997,0.15,0.0,5.62602827461153,5.67,5.99,5.992983343746412,5.994322904456717,6.364804659626563,6.292017955354661,6.662499710524505,6.4032892302624225,6.734942265283469,6.773770985432268,7.105424020453315
502202,2019.0,Brad Boxberger,5.4,5.4,26.666666666666664,3.0,6,0.395,0.1,0.0,4.67943736552062,5.46,5.08,5.046392434655504,4.269159302594201,4.928436240212349,4.603554473972556,5.262831411590705,4.589314077586173,4.961853604694517,5.248591015204321,5.621130542312665
614179,2019.0,Jose Ruiz,5.242718446601941,5.766990291262135,34.333333333333336,5.0,9,0.321,0.111,0.0,5.25577231697693,5.98,5.39,5.622727386111814,5.447964296961306,6.02673354467177,5.591772191793199,6.170541439503662,5.836842646934119,5.9970546646923015,6.415611894644583,6.5758239124027655
642840,2019.0,Joe Harvey,4.5,5.3999999999999995,10.0,1.0,2,0.483,0.1,0.0,4.71693736552062,5.41,5.01,5.083892434655503,4.7515026278657215,5.337526572415186,5.152275134738922,5.738299079288385,5.1224005459878,5.568889051109294,5.708424490537263,6.1549129956587585
663432,2019.0,Tanner Rainey,4.172727272727272,4.418181818181816,36.66666666666668,5.0,8,0.514,0.22699999999999998,0.0,4.580573729156983,4.01,4.47,4.9475287982918665,4.9233045064682965,5.208057900522258,4.880448351110285,5.1652017451642465,5.3293547713725795,5.2816100273771855,5.61410816542654,5.566363421431147
592390,2019.0,Heath Hembree,4.061946902654866,4.778761061946901,37.66666666666668,7.0,9,0.218,0.115,0.0,4.916052409768407,5.73,4.45,5.28300747890329,5.053943159911409,4.891228403399707,4.6230406177716095,4.460325861259908,5.4366273850734235,4.95657192070515,5.273912628561722,4.793857164193449
592094,2019.0,Jason Adam,4.050000000000001,4.7250000000000005,13.333333333333332,1.0,2,0.237,0.043,0.0,4.86693736552062,7.33,6.16,5.233892434655504,3.6532113954602057,4.092729353872304,3.9125226329973657,4.352040591409464,3.881717111484279,4.170607903201693,4.321235069896377,4.610125861613792
644364,2019.0,Victor Arano,3.8571428571428568,3.8571428571428568,4.666666666666667,1.0,1,0.28600000000000003,0.33299999999999996,0.0,4.288365936949192,2.79,2.7,4.655321006084074,3.91960357053778,3.1546292254122066,3.119843816458891,2.3548694713333176,4.244494028433662,3.353505921886735,3.479519683308088,2.5885315767611616
592254,2019.0,Jose De Leon,3.0,6.0,3.0,0.0,0,0.5,0.0,0.0,4.550270698853954,5.88,5.41,4.917225767988836,3.957389643988047,3.957389643988047,4.649574310267194,4.649574310267194,4.2567149510986795,5.027856912223218,4.2567149510986795,5.027856912223218
663531,2019.0,Logan Allen,6.1807228915662655,6.506024096385543,27.666666666666664,4.0,6,0.495,0.2,0.0,5.49404579925556,5.06,5.49,5.861000868390443,5.923104931911564,6.088673064555562,6.159556520205147,6.325124652849144,6.339002646114471,6.602426195335642,6.504570778758469,6.76799432797964
592165,2019.0,Brandon Brennan,5.351351351351352,5.594594594594595,37.0,5.0,8,0.56,0.20800000000000002,0.0,4.622342770926026,4.16,4.47,4.9892978400609085,4.251661580127162,4.533849628288745,4.374793410272206,4.656981458433789,4.576333158307416,4.713510598953884,4.858521206468999,4.995698647115467
543169,2019.0,Brian Flynn,5.21590909090909,5.522727272727272,29.33333333333334,2.0,5,0.424,0.07400000000000001,0.0,4.648755547338801,5.6,5.53,5.015710616473685,5.0001725522868465,5.721215686846049,5.6361272495501655,6.357170384109368,5.407213652541895,6.115711509147438,6.128256787101098,6.836754643706641
573127,2019.0,Zac Rosscup,5.0,7.5,18.0,2.0,3,0.551,0.182,0.0,4.939159587742843,4.72,5.32,5.3061146568777255,5.215322093055955,5.342564269069397,5.456312512642077,5.58355468865552,5.613778935372933,5.882259058994918,5.741021111386376,6.00950123500836
458708,2019.0,Josh Tomlin,3.929577464788732,4.183098591549296,71.0,13.0,15,0.341,0.13,0.0,4.597219055661466,5.03,4.57,4.964174124796348,4.302757514420691,3.9147546389447734,4.313095333543926,3.9250924580680087,4.636123444897885,4.647640495911592,4.2481205694219675,4.259637620435674
621345,2019.0,A.J. Minter,7.243902439024389,7.243902439024389,27.33333333333334,2.0,4,0.36700000000000005,0.071,0.0,4.387669072837693,5.48,5.28,4.754624141972576,4.8393411909472,5.268139199154126,5.244982664253481,5.673780672460405,5.257818361539085,5.709731234617239,5.68661636974601,6.138529242824164
622694,2019.0,Elieser Hernandez,5.062500000000001,5.192307692307693,69.33333333333331,17.0,18,0.349,0.183,0.0,5.784245057828313,5.27,4.59,6.151200126963197,5.392470504655951,4.653174663446122,5.0524863730710745,4.313190531861245,5.714735969390848,5.335969951081141,4.9754401281810186,4.596674109871312
641729,2019.0,Joe Jimenez,4.973684210526314,5.6842105263157885,50.66666666666668,12.0,15,0.306,0.203,0.0,5.072200523415357,4.32,3.55,5.4391555925502395,5.514274062388092,5.227138453990919,5.1282197205497635,4.841084112152589,5.9316563259704465,5.501564882503258,5.644520717573273,5.2144292741060845
642545,2019.0,Jaime Barria,6.096774193548387,6.241935483870968,62.0,15.0,22,0.33299999999999996,0.17600000000000002,0.0,5.475001881649653,5.07,4.63,5.841956950784535,5.840434103236317,6.04144432743698,5.622266791973421,5.823277016174083,6.249073915000544,6.006020324742753,6.450084139201207,6.2070305489434165
643327,2019.0,Zack Godley,5.967391304347825,6.065217391304348,92.0,14.0,24,0.43,0.13699999999999998,0.0,5.206067800303229,5.44,5.28,5.573022869438112,5.215199733371749,5.696970095827573,5.336966389755702,5.8187367522115245,5.583196479340757,5.718853021269456,6.064966841796581,6.200623383725279
664285,2019.0,Framber Valdez,5.545945945945945,6.129729729729728,61.66666666666668,9.0,10,0.62,0.281,0.0,5.081802230385485,4.22,4.57,5.448757299520368,4.890798042890983,4.522709349282441,5.084741846700217,4.716653153091675,5.235965322316832,5.452032236976121,4.86787662870829,5.08394354336758
